0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
8.96279239654541,9.240757942199707,6.655777454376221,7.11497163772583,9.019759178161621,11.467398643493652,0.0,6.6361470222473145,8.304802894592285,6.748338222503662,9.425105094909668,7.6298322677612305,0.0,0.0,8.451349258422852,4.582568645477295,0.0,8.19708251953125,7.376203536987305,0.0,0.0,0.0,10.426817893981934,0.0
0.0,0.0,4.804078578948975,11.010886192321777,10.332728385925293,3.148643732070923,4.377645015716553,9.070942878723145,8.472968101501465,5.403176784515381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.302708625793457,0.0
0.0,0.0,7.58465576171875,6.194481372833252,4.5156025886535645,3.872704267501831,0.0,9.881033897399902,10.012328147888184,0.0,0.0,6.892233371734619,6.853565692901611,0.0,0.0,9.08652400970459,0.0,0.0,7.096738338470459,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.231040000915527,5.856655597686768,0.0,2.840385675430298,4.405452251434326,7.110754489898682,7.556251049041748,6.822669506072998,3.7317569255828857,5.8344244956970215,4.201622009277344,4.565123558044434,0.0,10.085484504699707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
