0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151
2.6924266815185547,3.5149950981140137,3.0679147243499756,3.7873010635375977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6591598987579346,3.972893714904785,4.624729633331299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.493927478790283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77290678024292,9.30278491973877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14467191696167,4.242707252502441,5.355406761169434,4.623442649841309,6.742249965667725,5.731258869171143,5.6052327156066895,6.663156032562256,7.100785255432129,4.52297830581665,5.252361297607422,5.600721836090088,5.761713027954102,9.02122688293457,10.16093635559082,0.0,0.0,0.0,0.0,0.0,0.0,6.114493370056152,8.971822738647461,0.0,0.0,5.257690906524658,6.429163932800293,5.999808311462402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666532039642334,0.0,0.0,0.0,6.035109043121338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.266016721725464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1338348388671875,4.5750885009765625,3.5544204711914062,3.825185775756836,4.527471542358398,5.658634185791016,3.502537250518799,3.396693706512451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1117935180664062,3.703106164932251,3.9215190410614014,4.431238174438477,5.777515411376953,0.0,6.0508952140808105,0.0,0.0,0.0,0.0,0.0,7.929419994354248,0.0,9.736838340759277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.167482376098633,7.069906711578369,4.763828277587891,5.582961559295654,5.1694183349609375,6.904762268066406,4.922629356384277,4.946030616760254,0.0,0.0,0.0,5.457638740539551,6.168161869049072,5.80256462097168,8.555599212646484,0.0,0.0,6.2020263671875,8.072498321533203,9.983661651611328,7.421690940856934,0.0,0.0,8.123464584350586,4.851349353790283,3.8492140769958496,0.0,0.0,0.0,0.0,0.0,0.0,6.644678115844727,6.628472805023193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36397647857666,5.263801097869873,6.668272972106934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0376195907592773,3.8802759647369385,0.0,0.0,4.462157726287842,3.6416969299316406,0.0,3.0679423809051514,2.614623785018921,3.316112518310547,3.8757505416870117,2.488584041595459,0.0,1.9277937412261963,2.389395236968994,2.516239643096924,2.9362170696258545,5.003151893615723,0.0,3.3172333240509033,0.0,0.0,2.910108804702759,3.235783338546753,5.45095157623291,5.688894271850586,7.651844024658203,9.018522262573242,10.983573913574219,10.318158149719238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.825288772583008,9.743904113769531,2.7957165241241455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7478718757629395,6.557723045349121,4.352423667907715,5.517704010009766,5.340480804443359,5.569801330566406,0.0,4.854778289794922,6.931763648986816,0.0,0.0,0.0,5.651512145996094,5.695850849151611,8.538455963134766,0.0,0.0,5.636059284210205,0.0,0.0,0.0,0.0,0.0,0.0,4.431716442108154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.112368583679199,5.163956642150879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4061062335968018,3.481391668319702,3.752825975418091,3.8427324295043945,4.192538261413574,3.12018084526062,3.0208065509796143,3.030668020248413,6.065986633300781,3.7105295658111572,3.596059560775757,3.658334493637085,3.9280405044555664,3.1500158309936523,1.9791027307510376,1.9516398906707764,2.7162647247314453,0.0,4.588305950164795,3.008997678756714,2.68017315864563,2.4163129329681396,3.2551023960113525,3.0156240463256836,3.773681879043579,5.544493198394775,0.0,0.0,0.0,9.969635009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.159325122833252,7.827147483825684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.640279769897461,3.9231483936309814,5.05662202835083,6.563085079193115,7.126865386962891,5.807376384735107,0.0,0.0,0.0,5.790490627288818,3.844402551651001,0.0,6.178459167480469,9.10206127166748,10.319856643676758,7.54958438873291,7.361878395080566,10.382920265197754,0.0,0.0,0.0,0.0,5.923031806945801,3.8260624408721924,0.0,6.583630084991455,6.5248517990112305,6.640524864196777,4.644219398498535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6107337474823,4.463125705718994,0.0,0.0,0.0,0.0,0.0,0.0,6.886345863342285,4.970366477966309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3994061946868896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.878451108932495,3.6755034923553467,2.918555974960327,5.099128246307373,3.341449499130249,2.766306161880493,0.0,5.739193916320801,3.981431245803833,3.1070168018341064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1123151779174805,3.466714382171631,5.90269660949707,5.413066864013672,7.489211082458496,0.0,0.0,0.0,6.174061298370361,0.0,9.74118423461914,0.0,7.8931474685668945,7.21577262878418,8.198055267333984,9.195110321044922,6.922153472900391,8.145608901977539,7.297036170959473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.062812805175781,4.358282089233398,4.788142681121826,6.611454963684082,7.8163065910339355,5.849888801574707,4.566222667694092,0.0,0.0,0.0,0.0,0.0,0.0,8.633739471435547,8.833523750305176,7.683257579803467,0.0,9.053194046020508,0.0,0.0,0.0,0.0,6.39764928817749,4.672293663024902,5.485719680786133,7.308259010314941,5.668226718902588,6.185678482055664,4.5189924240112305,0.0,0.0,3.1723997592926025,5.3232903480529785,5.682763576507568,0.0,0.0,0.0,0.0,3.9868686199188232,4.5371599197387695,5.587618827819824,0.0,7.220519542694092,0.0,0.0,0.0,0.0,0.0,0.0,4.37540340423584,3.885392189025879,5.9215006828308105,5.762678146362305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2852590084075928,3.0626635551452637,3.650655508041382,0.0,2.8110406398773193,2.9151089191436768,4.675596237182617,4.131185531616211,5.090334415435791,2.9532949924468994,4.339179039001465,0.0,2.965182304382324,2.3703644275665283,2.6906917095184326,2.725639581680298,2.3624184131622314,5.340967178344727,0.0,2.7388670444488525,2.7268142700195312,2.814085006713867,4.087167739868164,3.4610090255737305,5.435696601867676,4.808670997619629,7.8306074142456055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.504155158996582,9.477544784545898,9.071208000183105,5.273220062255859,5.577828407287598,8.13277816772461,7.534502029418945,7.323736190795898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82261848449707,6.971550941467285,7.308122158050537,5.62571382522583,0.0,4.9639692306518555,6.478385925292969,7.668398857116699,5.559713363647461,4.305623531341553,5.8809814453125,6.416363716125488,0.0,4.427512168884277,5.2648749351501465,6.127050399780273,9.43642807006836,9.5709228515625,8.0302152633667,5.3965864181518555,0.0,9.425535202026367,9.640933990478516,7.631649017333984,5.914187431335449,6.504129409790039,4.490656852722168,5.251694679260254,6.902616024017334,8.405397415161133,5.084643840789795,4.575162887573242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83735990524292,4.628697872161865,7.252112865447998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5215089321136475,3.1803383827209473,2.759538412094116,0.0,3.587263584136963,2.9016191959381104,4.820157051086426,4.907615661621094,2.442333698272705,3.153604745864868,4.461462497711182,3.067624807357788,3.0165960788726807,2.0353734493255615,2.514803171157837,2.28072452545166,0.0,4.161654472351074,0.0,0.0,0.0,0.0,3.9494197368621826,4.156721591949463,4.940424919128418,5.225100517272949,6.646607398986816,8.087050437927246,5.516654968261719,0.0,8.863153457641602,0.0,0.0,0.0,0.0,0.0,0.0,5.935615539550781,6.170823097229004,6.851914405822754,6.021966457366943,7.151261806488037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.223527908325195,0.0,0.0,0.0,0.0,4.156459808349609,0.0,0.0,0.0,0.0,6.373642921447754,5.769187927246094,5.946832180023193,4.404645919799805,4.389904975891113,5.139599323272705,6.455248832702637,0.0,4.437871932983398,5.383846282958984,6.474618911743164,7.223729133605957,5.114694118499756,3.6314680576324463,0.0,0.0,0.0,8.761346817016602,7.126479625701904,8.553668975830078,8.998815536499023,10.269902229309082,11.432482719421387,0.0,6.09731388092041,4.530780792236328,5.357444763183594,5.768913269042969,4.624375343322754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.572475433349609,3.372685670852661,3.0548818111419678,3.017673969268799,2.1076254844665527,0.0,3.636695146560669,3.230682134628296,2.363499164581299,2.707127809524536,2.307413101196289,3.6232612133026123,3.9794082641601562,3.592850923538208,3.6367037296295166,2.8785338401794434,0.0,0.0,0.0,0.0,2.7626960277557373,3.73990797996521,3.5029025077819824,4.136194229125977,3.1991007328033447,3.0281922817230225,5.00317907333374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.864070415496826,5.002293586730957,6.4759697914123535,6.684407711029053,9.340017318725586,7.418577194213867,0.0,9.723953247070312,0.0,9.197029113769531,0.0,6.231688499450684,0.0,0.0,0.0,0.0,0.0,0.0,7.642374038696289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.837101936340332,0.0,8.646032333374023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6297504901885986,5.683022499084473,7.847740173339844,0.0,0.0,6.550158500671387,6.284469127655029,7.063837051391602,5.2644124031066895,4.803287506103516,5.163627624511719,9.96920108795166,0.0,0.0,0.0,0.0,3.8786489963531494,9.614669799804688,10.94877815246582,8.090032577514648,0.0,4.925140380859375,2.961812734603882,6.078522682189941,6.917566776275635,6.274630546569824,3.3132894039154053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5198628902435303,5.612699031829834,4.949337482452393,5.514918804168701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882961273193359,4.54954195022583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.9995615482330322,0.0,0.0,2.4265189170837402,5.881904602050781,3.095078229904175,3.52736759185791,0.0,3.945765733718872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8114993572235107,4.088379383087158,7.266910552978516,7.125789642333984,3.226639986038208,4.2363176345825195,3.6852712631225586,0.0,2.4319956302642822,2.3282716274261475,0.0,4.292516231536865,0.0,0.0,0.0,0.0,3.6501002311706543,3.933212995529175,3.88207745552063,4.911949634552002,5.562655925750732,6.4690656661987305,0.0,7.739066123962402,0.0,9.189517974853516,0.0,8.466806411743164,0.0,0.0,0.0,0.0,6.9003190994262695,7.355919361114502,7.516674995422363,7.9834794998168945,4.116272926330566,0.0,5.600095748901367,0.0,7.9944658279418945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.189892768859863,4.438904285430908,5.480496406555176,6.63933801651001,7.92281436920166,4.743436336517334,5.331056118011475,6.043562889099121,0.0,0.0,5.357426643371582,0.0,8.97148323059082,0.0,0.0,0.0,7.80344295501709,9.348089218139648,0.0,0.0,0.0,5.865869522094727,5.121180534362793,0.0,7.4473958015441895,0.0,6.239933967590332,5.044763565063477,0.0,0.0,5.557729721069336,5.604420185089111,5.925737380981445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.868349075317383,5.977502822875977,5.150084972381592,0.0,7.657037734985352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.778341293334961,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8900554180145264,2.3843562602996826,2.7811501026153564,4.100693225860596,3.6255993843078613,3.951197624206543,0.0,0.0,2.3341023921966553,3.2351772785186768,2.078355312347412,2.7826037406921387,3.1211540699005127,3.413386344909668,0.0,0.0,0.0,3.1390864849090576,7.2404985427856445,7.572462558746338,0.0,0.0,0.0,0.0,0.0,2.3010828495025635,2.680626630783081,3.3601620197296143,3.617645502090454,3.7632803916931152,2.751389980316162,0.0,0.0,0.0,0.0,4.743756294250488,4.072319984436035,6.615353584289551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.114294052124023,9.203598022460938,6.736200332641602,0.0,9.11187744140625,0.0,7.322118759155273,0.0,0.0,3.069622278213501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3792500495910645,4.547928810119629,4.299870014190674,4.913730621337891,5.754299163818359,8.855030059814453,4.915318489074707,5.210409164428711,0.0,0.0,5.306673049926758,5.304821014404297,6.183176040649414,0.0,0.0,0.0,0.0,0.0,8.129365921020508,0.0,0.0,0.0,0.0,0.0,3.0742032527923584,6.979508876800537,7.159842491149902,6.149143695831299,4.679223537445068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.813769817352295,0.0,0.0,0.0,0.0,4.661881923675537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
