,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151
0,0.0,4.047589302062988,2.916247606277466,3.579089403152466,0.0,0.0,0.0,3.364372968673706,3.207188367843628,3.326096296310425,0.0,4.209090709686279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.163264274597168,4.136857509613037,4.610507011413574,0.0,3.5448830127716064,3.8730218410491943,5.145285606384277,6.090453147888184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3544671535491943,3.3732078075408936,3.845350980758667,0.0,6.425374984741211,7.524227619171143,8.073983192443848,4.250466346740723,0.0,6.199489593505859,7.817766189575195,0.0,0.0,0.0,0.0,7.009753227233887,8.99906063079834,9.184904098510742,7.120481491088867,0.0,0.0,0.0,0.0,0.0,0.0,5.926743030548096,0.0,3.8385493755340576,0.0,6.067153453826904,6.485236167907715,0.0,0.0,0.0,0.0,4.4899187088012695,8.115757942199707,10.422982215881348,5.104791641235352,6.8507232666015625,6.345835208892822,4.238929748535156,3.8286266326904297,5.7869672775268555,3.0808818340301514,0.0,0.0,0.0,0.0,6.727943420410156,9.496651649475098,6.343179702758789,6.008905410766602,4.204405307769775,6.044637680053711,4.3745527267456055,7.6330790519714355,6.374934196472168,5.251791000366211,6.082538604736328,6.44925594329834,4.415138244628906,5.014573574066162,6.576769828796387,6.224770545959473,8.882000923156738,10.06484317779541,6.866458892822266,5.701790809631348,8.146828651428223,0.0,5.616673946380615,9.91167163848877,5.4918437004089355,8.43164348602295,5.128374099731445,5.901162147521973,5.571185111999512,6.7695770263671875,5.4644269943237305,4.556360244750977,3.1445939540863037,0.0,6.098421096801758,0.0,0.0,5.512778282165527,0.0,0.0,0.0,0.0,0.0,3.1471993923187256,7.308164596557617,5.070387363433838,6.276608943939209,6.409304618835449,5.4943437576293945,6.251069068908691,6.441476345062256,5.680047512054443,5.463292598724365,5.72473669052124,6.2272491455078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,4.388891220092773,0.0,3.611175775527954,0.0,0.0,5.924784183502197,0.0,0.0,3.3797802925109863,2.8971195220947266,0.0,4.226743221282959,0.0,0.0,0.0,3.996534585952759,4.209153175354004,3.2523138523101807,2.998460531234741,4.964357376098633,4.749281883239746,3.68058180809021,3.8634135723114014,5.170324325561523,5.686519622802734,3.6230313777923584,3.3789119720458984,3.3666229248046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.044704914093018,2.0555505752563477,3.906778573989868,0.0,4.420989990234375,5.716189384460449,5.737565994262695,7.5835771560668945,7.271979331970215,8.061491012573242,7.872220516204834,6.689918518066406,9.187621116638184,8.98554515838623,8.137685775756836,9.981128692626953,8.5254545211792,7.5816731452941895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.501741409301758,4.281595230102539,4.4105119705200195,4.428741455078125,4.729887962341309,4.312148094177246,4.99169397354126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666276454925537,4.147640228271484,5.348174571990967,2.2143759727478027,3.282658815383911,0.0,0.0,0.0,4.56477165222168,5.308352947235107,0.0,7.445111274719238,5.278514862060547,5.869599342346191,5.4628400802612305,7.826750755310059,6.416262626647949,5.183472633361816,0.0,4.641628265380859,4.7971954345703125,5.365083694458008,6.286181926727295,6.67011833190918,8.499688148498535,0.0,6.912631034851074,5.879206657409668,0.0,6.847927093505859,6.313169002532959,5.899519920349121,6.5911054611206055,7.303967475891113,3.9664485454559326,4.361863136291504,0.0,0.0,0.0,0.0,0.0,0.0,6.974462509155273,6.214460372924805,0.0,6.7313127517700195,0.0,0.0,3.688410520553589,0.0,3.468864679336548,0.0,6.050357818603516,5.8308281898498535,6.041444778442383,0.0,0.0,4.117543697357178,5.645314693450928,6.694845676422119,4.714446067810059,5.684079170227051,5.795533180236816,0.0,5.544325828552246,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42789888381958,4.04615592956543,3.796227216720581,4.664950847625732,3.668261766433716,3.8472862243652344,0.0,4.294761657714844,2.890904664993286,3.8651885986328125,3.6468892097473145,2.6749351024627686,3.6448614597320557,2.285585641860962,2.3375980854034424,2.7663686275482178,2.7417962551116943,3.676344871520996,3.134223699569702,3.204291582107544,4.632009983062744,4.0201897621154785,0.0,3.411879301071167,6.239259719848633,6.359536170959473,8.186509132385254,10.037951469421387,11.108109474182129,9.978924751281738,8.70692253112793,0.0,0.0,0.0,0.0,0.0,8.003551483154297,0.0,0.0,6.228017807006836,4.423236846923828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.131211519241333,6.308687210083008,0.0,6.366050720214844,4.5554094314575195,5.004255771636963,6.125943183898926,4.251263618469238,11.047574043273926,0.0,6.720776557922363,5.438156604766846,2.949601888656616,0.0,0.0,0.0,3.027696132659912,0.0,0.0,0.0,9.307455062866211,9.097217559814453,5.577306747436523,6.182941436767578,4.148839950561523,4.685324192047119,5.532299995422363,6.008550643920898,0.0,5.280637264251709,6.279979705810547,6.566831588745117,5.35225772857666,4.146731376647949,5.181495189666748,7.064740180969238,8.385209083557129,8.247673034667969,0.0,6.937685966491699,8.331076622009277,7.357520580291748,8.879133224487305,7.954092979431152,7.316824913024902,4.450417518615723,4.82649040222168,6.164635181427002,0.0,0.0,0.0,0.0,0.0,0.0,6.143898963928223,5.685035705566406,5.270472526550293,0.0,3.7809150218963623,0.0,0.0,4.105774402618408,6.679102897644043,4.427516460418701,5.139591217041016,4.543140411376953,5.695709228515625,4.349057197570801,5.13888692855835,4.734729766845703,5.562456130981445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75235652923584,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.913513660430908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3851282596588135,3.5949833393096924,3.6727521419525146,3.796218156814575,4.080478191375732,4.2449727058410645,3.065370798110962,3.133038282394409,3.346228837966919,7.430727005004883,4.435334205627441,3.666948080062866,4.748301029205322,3.87575364112854,2.7268474102020264,2.22217059135437,2.204918622970581,2.8818581104278564,3.2297956943511963,4.9215898513793945,3.5749573707580566,2.6327271461486816,2.6244444847106934,3.3249642848968506,3.521876096725464,3.4609320163726807,5.62940788269043,5.277419090270996,0.0,0.0,10.201312065124512,0.0,6.81006383895874,0.0,0.0,0.0,0.0,0.0,3.9550089836120605,6.621933937072754,5.842945098876953,7.791608810424805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9449355602264404,0.0,0.0,0.0,4.912555694580078,0.0,0.0,4.067034721374512,5.348072052001953,0.0,6.287060737609863,0.0,0.0,3.4795920848846436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.686532735824585,5.453817367553711,4.341917037963867,4.910301208496094,6.794014930725098,6.56622314453125,5.078150749206543,5.46138334274292,6.359187126159668,5.23972749710083,6.204747676849365,4.172731399536133,6.228519916534424,6.418030738830566,9.626707077026367,9.945212364196777,7.81563663482666,7.45102596282959,0.0,5.752871036529541,6.3689069747924805,0.0,5.985561370849609,6.10750150680542,4.410465240478516,4.855213165283203,7.331870079040527,7.405900001525879,6.045875072479248,4.227508544921875,0.0,5.790950775146484,6.6427812576293945,4.125892639160156,0.0,0.0,0.0,4.00248384475708,3.367480993270874,4.730353355407715,5.808302402496338,6.396381378173828,5.799348831176758,0.0,0.0,6.081623554229736,6.697403907775879,5.167280673980713,3.2796013355255127,5.82280158996582,0.0,4.8721022605896,0.0,0.0,0.0,4.518906116485596,4.415358066558838,2.8642170429229736,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9470484256744385,0.0,0.0,0.0,0.0,0.0,3.1459805965423584,3.145901918411255,3.1697630882263184,3.842360019683838,3.483233690261841,5.170914649963379,0.0,3.2825827598571777,6.116524696350098,7.240083694458008,4.524524688720703,3.3715226650238037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.203370571136475,0.0,3.1105923652648926,3.9449002742767334,4.017755508422852,6.170807838439941,6.044055461883545,7.762159824371338,0.0,0.0,0.0,5.924626350402832,0.0,10.13054370880127,8.674635887145996,9.867852210998535,9.434894561767578,9.686400413513184,9.978400230407715,7.423733711242676,8.121386528015137,8.355301856994629,0.0,8.615275382995605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.094109058380127,7.345988750457764,0.0,0.0,0.0,0.0,0.0,2.8905742168426514,0.0,0.0,0.0,0.0,0.0,0.0,5.121014595031738,5.792520523071289,4.558314800262451,4.596072196960449,6.529897689819336,8.022441864013672,6.830661296844482,4.229945182800293,5.415688514709473,0.0,6.202177047729492,4.436639785766602,5.944761753082275,6.003466606140137,8.468073844909668,8.48775863647461,7.507271766662598,6.3829121589660645,8.233721733093262,5.611108779907227,4.557259559631348,0.0,3.5086495876312256,5.7552490234375,4.58353328704834,6.398725509643555,7.169921875,7.609900951385498,6.664033889770508,4.011369228363037,3.6471009254455566,0.0,2.06833815574646,5.273387908935547,5.781570911407471,0.0,0.0,0.0,0.0,4.5824055671691895,5.052396774291992,5.770283222198486,6.167354106903076,6.666353225708008,0.0,0.0,0.0,3.8506414890289307,2.2636163234710693,5.627980709075928,4.941977500915527,3.256801128387451,6.257366180419922,5.8658671379089355,5.056064128875732,0.0,4.48975944519043,4.815163612365723,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.710184097290039,0.0,0.0,4.010960578918457,2.499528408050537,3.5550155639648438,3.4025564193725586,3.091905117034912,5.399386405944824,2.5829036235809326,2.9036877155303955,5.479373931884766,3.92044997215271,5.843646049499512,3.179809093475342,3.7689549922943115,3.1450822353363037,3.0653493404388428,2.619943857192993,0.0,2.820756673812866,3.00585675239563,3.963686943054199,4.562000274658203,3.2744643688201904,3.1913070678710938,3.4300220012664795,4.147638320922852,3.85225510597229,5.868589401245117,5.7301201820373535,7.263874053955078,4.6863017082214355,0.0,0.0,0.0,0.0,8.66627025604248,7.716396808624268,7.793835639953613,10.527634620666504,9.8809814453125,8.831791877746582,6.749162673950195,8.183472633361816,8.965392112731934,7.772695541381836,10.681093215942383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3527021408081055,6.2801313400268555,0.0,0.0,6.997560501098633,0.0,0.0,9.819535255432129,8.87817096710205,6.761074066162109,6.893838405609131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.366061210632324,7.816395282745361,6.083850860595703,6.053206920623779,4.783565998077393,5.0755615234375,6.226230621337891,7.077587127685547,6.612515449523926,5.006411552429199,6.050512313842773,6.195287227630615,5.991240501403809,4.079916000366211,4.497875213623047,6.217371940612793,9.246710777282715,9.85524845123291,7.1653876304626465,0.0,10.155915260314941,10.286376953125,10.56607723236084,9.37317180633545,5.857077598571777,5.834874153137207,4.675041198730469,5.630074977874756,6.838092803955078,8.7339506149292,6.0302958488464355,4.459720134735107,3.924954652786255,5.536070823669434,6.683877944946289,5.039987564086914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.800776720046997,6.375497817993164,6.573544979095459,5.720312118530273,7.026139736175537,8.860570907592773,7.980771541595459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2384114265441895,4.058287143707275,5.776242256164551,0.0,0.0
6,4.436569690704346,3.8613593578338623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.881150960922241,3.809973955154419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9041295051574707,3.898987054824829,3.421729326248169,0.0,3.1129369735717773,3.0216562747955322,5.064824104309082,6.310190677642822,2.1535239219665527,3.6321120262145996,5.191274642944336,3.1689841747283936,3.146052360534668,2.160642385482788,2.792539358139038,2.4838805198669434,3.6619465351104736,4.357105731964111,0.0,0.0,0.0,0.0,4.533193588256836,4.437808036804199,5.61497688293457,5.837642669677734,6.064639568328857,8.419946670532227,7.031398773193359,9.680000305175781,8.522324562072754,8.17121410369873,4.841371536254883,0.0,4.936863422393799,7.595586776733398,9.875407218933105,7.431354999542236,5.950891017913818,7.339078903198242,7.957394599914551,7.293792724609375,6.760509490966797,0.0,0.0,0.0,0.0,0.0,5.506900787353516,5.057461738586426,0.0,0.0,0.0,0.0,4.672314167022705,0.0,4.569055557250977,8.614546775817871,10.433600425720215,7.899232864379883,10.087540626525879,5.059671401977539,3.7712442874908447,0.0,2.095871686935425,3.1849100589752197,0.0,0.0,5.108617782592773,6.711660385131836,8.165864944458008,6.764824390411377,6.002992630004883,4.3681254386901855,4.389495849609375,5.932172775268555,7.895604133605957,5.878761291503906,4.9364519119262695,4.888936996459961,6.327361106872559,7.050457954406738,5.309501647949219,4.320493698120117,6.334016799926758,6.764679908752441,9.579916000366211,7.808788776397705,7.120288848876953,10.053711891174316,11.45164966583252,11.229448318481445,12.824488639831543,3.625366449356079,5.625504493713379,5.179559230804443,5.770257949829102,5.031740188598633,0.0,5.930980682373047,3.3355343341827393,0.0,0.0,0.0,4.406272888183594,0.0,0.0,0.0,0.0,4.477363586425781,3.3925681114196777,4.911456108093262,0.0,0.0,0.0,6.668725967407227,3.7128689289093018,6.572177886962891,6.635763645172119,0.0,5.951005458831787,0.0,4.558347702026367,3.132269859313965,0.0,0.0,0.0,0.0,4.752327919006348,6.16939640045166,2.768056631088257,0.0
7,3.9593470096588135,3.6588785648345947,2.7835607528686523,3.607218027114868,2.712387800216675,3.8524954319000244,2.343946695327759,2.8461802005767822,2.616344690322876,2.858211040496826,2.3358209133148193,3.487114429473877,3.574815273284912,3.1234772205352783,4.030416965484619,0.0,0.0,0.0,0.0,3.323620080947876,2.916229724884033,3.9749672412872314,3.3925981521606445,0.0,3.918935537338257,2.753277063369751,4.41440486907959,5.437711238861084,3.9136836528778076,3.378178358078003,3.8808276653289795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.731279134750366,3.903578996658325,5.503476142883301,6.364876747131348,6.719593524932861,9.411053657531738,8.250935554504395,7.130517959594727,10.3671875,8.886805534362793,9.400986671447754,0.0,9.532942771911621,8.877559661865234,6.850462913513184,0.0,5.653212547302246,0.0,0.0,7.47191858291626,9.980366706848145,7.8336358070373535,6.446080684661865,0.0,4.646267890930176,0.0,0.0,4.080388069152832,0.0,0.0,0.0,0.0,0.0,3.2232706546783447,0.0,5.643200874328613,10.13094425201416,5.383350372314453,8.115204811096191,4.962029933929443,3.250138998031616,3.9271392822265625,4.5661115646362305,0.0,0.0,0.0,0.0,0.0,10.98512077331543,6.654646873474121,5.802417755126953,4.629859447479248,0.0,5.59547233581543,7.90872859954834,6.772946357727051,5.246993064880371,5.835458755493164,6.55919075012207,7.326083183288574,5.7932047843933105,5.102419853210449,5.867547988891602,9.682829856872559,8.677163124084473,3.6139540672302246,5.063748359680176,0.0,5.289364814758301,10.268960952758789,12.551299095153809,8.694130897521973,4.144864082336426,5.6883955001831055,3.0005943775177,5.285682678222656,8.56302547454834,7.2426676750183105,3.7099688053131104,5.149589538574219,0.0,0.0,0.0,0.0,0.0,0.0,3.1168203353881836,2.897667407989502,4.02656888961792,5.666114330291748,5.104086875915527,5.926329612731934,6.611262321472168,5.1021881103515625,5.21714448928833,5.864002704620361,2.3522567749023438,0.0,5.553042411804199,5.649930000305176,5.114016056060791,5.194886207580566,0.0,0.0,0.0,0.0,0.0,0.0,2.999346971511841,0.0
8,5.452375411987305,5.152011394500732,0.0,0.0,0.0,3.6324121952056885,0.0,3.5019383430480957,0.0,2.1717114448547363,4.359030723571777,2.924255847930908,3.645259141921997,4.626321792602539,4.172201156616211,0.0,0.0,0.0,0.0,6.027280807495117,0.0,3.9047176837921143,3.188532590866089,3.141815662384033,0.0,3.0839426517486572,3.8375966548919678,7.3860673904418945,7.763406753540039,3.65726900100708,4.280625343322754,3.776176691055298,3.2770934104919434,0.0,2.0608959197998047,2.863469362258911,0.0,0.0,4.5382513999938965,0.0,3.0538277626037598,3.9334986209869385,4.531498908996582,3.911700487136841,5.217041969299316,5.7755279541015625,5.466733932495117,7.662958145141602,7.213367462158203,0.0,7.10452938079834,6.703680992126465,8.726139068603516,0.0,4.0565185546875,0.0,8.752291679382324,9.640822410583496,6.6831254959106445,8.781535148620605,9.336518287658691,6.532270908355713,9.321590423583984,8.29501724243164,0.0,8.29554271697998,0.0,0.0,3.685025215148926,4.60343074798584,0.0,2.823300838470459,0.0,0.0,0.0,0.0,3.9890036582946777,3.2388789653778076,10.307381629943848,6.724678039550781,8.551465034484863,5.742335796356201,2.891953229904175,0.0,4.726031303405762,2.6069447994232178,0.0,0.0,0.0,3.2417356967926025,0.0,0.0,5.926539897918701,5.519655227661133,4.044270038604736,6.317465782165527,6.770573139190674,8.690007209777832,5.348575592041016,5.832609176635742,6.344356536865234,4.906896591186523,5.27983283996582,5.570025444030762,6.244137287139893,6.709795951843262,7.8343048095703125,5.926011562347412,4.62187385559082,10.05018138885498,9.785460472106934,0.0,0.0,7.165579795837402,5.370876789093018,5.274148464202881,0.0,7.783609867095947,7.462155818939209,6.968343734741211,5.489191055297852,3.1422007083892822,5.1868696212768555,6.124864101409912,5.755581855773926,5.836051940917969,0.0,4.204425811767578,0.0,0.0,0.0,3.327158212661743,5.9494829177856445,6.1068830490112305,6.153086185455322,6.2366485595703125,5.425537586212158,4.473820686340332,6.470160007476807,7.920629024505615,4.021364688873291,0.0,0.0,0.0,5.015653133392334,4.741267204284668,7.083292484283447,5.965980529785156,5.681427955627441,0.0,0.0,0.0
9,4.239626884460449,3.382551908493042,3.2619450092315674,0.0,0.0,0.0,0.0,4.97651481628418,0.0,2.606771230697632,2.353590726852417,3.5009353160858154,3.7656409740448,3.1906578540802,4.108346939086914,3.2160794734954834,0.0,3.002530813217163,3.6569314002990723,3.132882833480835,3.0104706287384033,3.5336809158325195,3.374417781829834,0.0,0.0,3.563784122467041,3.6844003200531006,7.221632957458496,7.70842981338501,3.9934825897216797,0.0,0.0,0.0,0.0,2.9378926753997803,3.078911542892456,3.741844415664673,3.7122533321380615,3.8327019214630127,0.0,3.307800054550171,3.674713134765625,0.0,3.956291913986206,5.571657180786133,4.255671501159668,7.44362735748291,6.802389144897461,0.0,0.0,4.6607160568237305,8.909754753112793,1.7823643684387207,7.1047515869140625,8.347155570983887,9.807075500488281,6.685142517089844,6.435192584991455,5.495627403259277,7.339118957519531,9.533326148986816,7.531650543212891,0.0,10.291690826416016,10.409408569335938,7.730452537536621,8.43966293334961,5.140804290771484,3.0112078189849854,0.0,0.0,0.0,0.0,0.0,0.0,8.148056030273438,0.0,4.749991416931152,10.171542167663574,6.262598037719727,7.785787582397461,7.12371301651001,3.9893529415130615,5.652394771575928,6.657768726348877,0.0,0.0,0.0,0.0,0.0,2.8620505332946777,6.9871826171875,5.109795570373535,5.101407527923584,4.381612300872803,5.3853960037231445,6.089235305786133,8.700770378112793,5.581315994262695,5.334841728210449,7.572433948516846,0.0,4.4744744300842285,5.246600151062012,5.595810890197754,0.0,0.0,0.0,0.0,7.094743728637695,7.508575439453125,6.820699691772461,0.0,3.788965940475464,0.0,4.78953742980957,2.1322133541107178,6.855712890625,8.80295467376709,7.3292236328125,5.208385944366455,4.582616806030273,0.0,4.5988922119140625,5.485095977783203,5.328678131103516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6530914306640625,4.883155822753906,5.953604221343994,2.8833653926849365,3.778834581375122,5.408856391906738,2.2942988872528076,4.418564796447754,2.644699811935425,4.118766784667969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
